age,income,risk_status,loan_int_rate,family_size,education,cc_expense,lifestyle_expense,credit_score,total_expense,savings,budget_status
24,37000,0,10.99,1,1,4.9,39,724.0,97.80000000000001,36902.2,Good
22,75000,0,10.99,1,3,2.8,393,441.0,426.6,74573.4,Average
24,94000,0,12.18,1,2,4.9,1679,760.0,1737.8,92262.2,Good
22,37000,0,10.37,3,1,2.8,15,636.0,48.599999999999994,36951.4,Average
25,30000,1,16.29,4,1,1.0,683,719.0,695.0,29305.0,Bad
22,37000,0,6.54,1,3,1.0,868,383.0,880.0,36120.0,Average
25,30600,1,13.35,2,3,1.0,369,334.0,381.0,30219.0,Bad
22,29000,1,9.99,2,2,6.3,1678,303.0,1753.6,27246.4,Bad
25,35220,0,7.29,2,3,0.3,497,310.0,500.6,34719.4,Average
22,37000,0,7.88,3,3,1.8,34,777.0,55.6,36944.4,Good
22,36000,0,10.74,1,2,1.4,67,846.0,83.8,35916.2,Good
24,37000,0,10.99,2,1,2.7,2088,309.0,2120.4,34879.6,Average
25,39204,0,10.99,2,2,1.2,358,750.0,372.4,38831.6,Good
21,34500,1,8.49,1,1,4.5,1798,449.0,1852.0,32648.0,Bad
22,41900,0,8.49,1,1,1.7,414,409.0,434.4,41465.6,Average
24,44640,0,10.36,1,3,2.4,141,538.0,169.8,44470.2,Average
22,45000,0,6.99,1,1,0.4,134,749.0,138.8,44861.2,Good
24,37000,0,10.99,3,1,1.4,221,316.0,237.8,36762.2,Average
22,49000,1,9.38,1,2,2.3,577,786.0,604.6,48395.4,Bad
26,58000,0,11.48,1,1,2.7,62,765.0,94.4,57905.6,Good
24,85000,0,6.92,2,1,0.2,405,571.0,407.4,84592.6,Average
23,43500,0,13.57,1,3,6.1,21,803.0,94.19999999999999,43405.8,Good
26,37000,0,8.94,3,1,0.1,32,489.0,33.2,36966.8,Average
23,37000,0,7.74,1,1,0.4,976,328.0,980.8,36019.2,Average
24,37000,0,11.58,1,2,6.67,1071,511.0,1151.04,35848.96,Average
24,35004,0,10.99,2,1,2.4,529,759.0,557.8,34446.2,Good
23,37000,0,7.66,4,1,2.6,270,468.0,301.2,36698.8,Average
22,32400,1,14.84,3,1,1.3,54,337.0,69.6,32330.4,Bad
25,40000,0,9.91,3,2,0.3,10,391.0,13.6,39986.4,Average
22,37000,0,10.95,2,2,1.5,1761,765.0,1779.0,35221.0,Good
21,40800,0,9.32,4,1,2.2,1211,591.0,1237.4,39562.6,Average
23,41004,0,12.53,3,2,2.67,37,806.0,69.03999999999999,40934.96,Good
24,37000,0,10.08,3,3,2.0,62,416.0,86.0,36914.0,Average
21,42000,0,11.49,3,2,3.2,957,314.0,995.4,41004.6,Average
23,43500,0,13.49,2,2,1.3,1631,374.0,1646.6,41853.4,Average
24,44000,0,12.69,2,1,1.0,1504,824.0,1516.0,42484.0,Good
23,51000,0,10.99,2,1,6.1,1730,315.0,1803.2,49196.8,Average
25,57300,0,11.66,3,2,0.7,41,562.0,49.4,57250.6,Average
22,57460,0,13.49,1,1,1.5,10,439.0,28.0,57432.0,Average
23,60000,0,14.91,2,3,1.0,1677,316.0,1689.0,58311.0,Average
25,59000,1,16.29,2,2,2.0,9,734.0,33.0,58967.0,Bad
22,83252,0,12.21,3,1,2.2,563,388.0,589.4,82662.6,Average
25,37200,0,9.91,2,1,2.8,25,663.0,58.599999999999994,37141.4,Average
25,35280,1,14.27,4,3,5.4,33,483.0,97.80000000000001,35182.2,Bad
23,64000,1,12.92,1,1,2.5,1478,844.0,1508.0,62492.0,Bad
23,29856,1,8.94,4,1,2.1,835,300.0,860.2,28995.8,Bad
21,45000,0,10.59,4,1,4.4,1662,415.0,1714.8,43285.2,Average
26,165000,0,9.91,4,1,1.0,62,543.0,74.0,164926.0,Average
26,54996,0,7.29,2,1,3.8,258,478.0,303.6,54692.4,Average
25,60000,0,6.62,4,3,1.8,605,594.0,626.6,59373.4,Average
23,66000,1,14.38,2,1,4.9,1440,519.0,1498.8,64501.2,Bad
24,37200,0,6.91,3,2,1.0,1191,609.0,1203.0,35997.0,Average
26,37200,0,10.36,4,3,5.7,65,565.0,133.4,37066.6,Average
22,35496,0,10.99,3,2,3.7,692,659.0,736.4,34759.6,Average
26,36000,0,12.69,3,1,4.9,237,771.0,295.8,35704.2,Good
22,42000,0,7.37,4,1,0.0,660,573.0,660.0,41340.0,Average
22,44094,0,7.37,2,1,0.5,106,604.0,112.0,43982.0,Average
23,45000,0,6.03,2,3,1.9,265,578.0,287.8,44712.2,Average
23,45000,0,11.49,4,1,2.0,317,796.0,341.0,44659.0,Good
24,45000,0,6.91,1,1,1.1,369,336.0,382.2,44617.8,Average
22,39600,1,17.49,3,1,1.8,275,697.0,296.6,39303.4,Bad
22,41000,1,16.77,2,3,0.0,938,402.0,938.0,40062.0,Bad
22,37308,0,9.99,4,1,1.5,77,693.0,95.0,37213.0,Average
23,37344,0,12.68,2,2,1.8,29,822.0,50.6,37293.4,Good
23,48000,0,16.02,2,2,3.0,79,662.0,115.0,47885.0,Average
22,42492,1,10.99,4,1,0.7,272,834.0,280.4,42211.6,Bad
25,31417,1,10.36,4,1,0.7,1158,426.0,1166.4,30250.6,Bad
22,44000,1,13.43,2,1,0.6,79,413.0,86.2,43913.8,Bad
24,50000,0,11.36,4,1,7.4,1208,722.0,1296.8,48703.2,Good
21,50350,0,7.88,3,1,1.2,904,560.0,918.4,49431.6,Average
25,51300,0,7.49,4,1,0.6,1125,310.0,1132.2,50167.8,Average
23,54000,0,12.42,4,3,0.7,32,590.0,40.4,53959.6,Average
23,54804,0,16.77,4,1,1.0,26,684.0,38.0,54766.0,Average
21,37459,0,6.92,4,1,1.3,42,573.0,57.6,37401.4,Average
23,37460,0,13.99,1,1,0.4,22,729.0,26.8,37433.2,Good
25,55000,0,8.9,1,2,2.5,52,699.0,82.0,54918.0,Average
23,55000,0,5.99,4,2,1.5,6,563.0,24.0,54976.0,Average
25,55200,0,13.98,2,1,0.5,467,534.0,473.0,54727.0,Average
25,54000,1,10.99,4,1,2.8,26,477.0,59.599999999999994,53940.4,Bad
23,60000,0,7.9,1,1,2.5,586,508.0,616.0,59384.0,Average
21,37500,0,5.79,2,3,0.0,16,343.0,16.0,37484.0,Average
22,60000,0,15.27,1,3,1.5,731,330.0,749.0,59251.0,Average
23,60000,0,9.99,3,1,0.7,1611,691.0,1619.4,58380.6,Average
26,37500,0,6.54,1,2,0.2,1366,336.0,1368.4,36131.6,Average
25,60900,0,6.91,2,1,1.5,100,310.0,118.0,60782.0,Average
26,63000,0,6.76,4,3,2.7,424,776.0,456.4,62543.6,Good
24,37500,0,8.94,1,2,0.8,86,409.0,95.6,37404.4,Average
23,65000,0,11.49,2,2,1.3,275,758.0,290.6,64709.4,Good
23,65000,0,10.59,2,1,1.4,1797,413.0,1813.8,63186.2,Average
24,65000,0,10.59,1,1,0.1,47,626.0,48.2,64951.8,Average
25,67000,0,9.99,1,2,0.3,66,569.0,69.6,66930.4,Average
25,51850,1,13.99,1,1,1.1,71,666.0,84.2,51765.8,Bad
25,37560,0,10.99,1,1,3.2,74,488.0,112.4,37447.6,Average
26,72000,0,10.74,1,3,1.0,11,587.0,23.0,71977.0,Average
25,37596,0,11.99,3,2,1.7,2283,373.0,2303.4,35292.6,Average
26,75000,0,8.94,1,1,1.8,100,615.0,121.6,74878.4,Average
22,80000,0,12.69,1,3,0.3,486,642.0,489.6,79510.4,Average
23,37700,0,15.62,2,3,0.4,315,817.0,319.8,37380.2,Good
26,84996,0,11.99,4,1,0.6,691,401.0,698.2,84297.8,Average
23,31785,1,14.96,4,3,1.4,17,483.0,33.8,31751.2,Bad
22,37800,0,10.99,1,1,0.1,137,394.0,138.2,37661.8,Average
22,93000,1,16.77,2,1,0.8,405,440.0,414.6,92585.4,Bad
23,110000,0,10.99,2,2,0.2,730,785.0,732.4,109267.6,Good
25,31800,1,12.53,1,1,1.0,62,774.0,74.0,31726.0,Bad
25,19800,1,16.29,4,2,1.7,34,542.0,54.4,19745.6,Bad
26,37820,0,10.99,1,1,5.2,1529,848.0,1591.4,36228.6,Good
26,24000,1,11.11,3,2,2.6,436,351.0,467.2,23532.8,Bad
25,52000,0,6.54,3,2,2.9,805,846.0,839.8,51160.2,Good
23,52000,1,10.59,4,3,2.6,64,676.0,95.2,51904.8,Bad
25,37980,0,6.03,2,3,0.3,770,478.0,773.6,37206.4,Average
24,17496,1,14.22,1,1,0.4,107,310.0,111.8,17384.2,Bad
26,38000,0,7.51,2,3,2.1,24,705.0,49.2,37950.8,Good
23,38000,0,12.42,2,3,2.0,1383,810.0,1407.0,36593.0,Good
21,27996,0,8.0,4,2,2.9,1757,530.0,1791.8,26204.2,Average
23,36000,0,9.25,3,2,1.4,1198,664.0,1214.8,34785.2,Average
24,48000,0,6.99,1,1,0.2,22,720.0,24.4,47975.6,Good
23,38000,0,7.9,1,1,0.3,263,629.0,266.6,37733.4,Average
22,60000,0,10.37,4,2,6.67,149,577.0,229.04,59770.96,Average
23,75000,0,6.03,3,2,2.8,151,322.0,184.6,74815.4,Average
23,38000,0,12.69,1,2,0.5,315,685.0,321.0,37679.0,Average
23,33000,0,6.54,4,1,2.5,125,575.0,155.0,32845.0,Average
23,120000,0,8.49,4,3,4.1,211,645.0,260.2,119739.8,Average
23,21000,1,15.65,4,3,1.6,66,762.0,85.2,20914.8,Bad
21,38000,0,13.49,3,2,0.3,811,376.0,814.6,37185.4,Average
22,38000,0,7.51,3,2,6.5,152,569.0,230.0,37770.0,Average
22,27804,0,13.85,3,2,0.5,1026,451.0,1032.0,26772.0,Average
24,38000,0,10.99,2,2,0.8,1123,464.0,1132.6,36867.4,Average
25,38000,0,8.9,1,1,0.7,278,696.0,286.4,37713.6,Average
22,38000,0,8.9,3,1,1.7,449,798.0,469.4,37530.6,Good
22,11000,1,8.88,3,3,0.2,874,333.0,876.4,10123.6,Bad
25,19200,1,14.35,1,1,1.5,1148,681.0,1166.0,18034.0,Bad
21,25000,0,8.59,4,3,1.1,315,329.0,328.2,24671.8,Average
26,38000,0,10.99,1,1,1.2,101,799.0,115.4,37884.6,Good
23,26400,0,7.9,3,3,1.8,725,473.0,746.6,25653.4,Average
25,30004,1,14.84,4,3,1.0,135,346.0,147.0,29857.0,Bad
22,34000,1,18.25,3,3,6.3,971,445.0,1046.6,32953.4,Bad
22,43000,0,6.99,2,2,1.5,1753,524.0,1771.0,41229.0,Average
26,47000,0,13.49,1,3,0.0,1526,547.0,1526.0,45474.0,Average
23,55000,0,6.76,1,3,1.7,946,755.0,966.4,54033.6,Good
26,38000,0,10.99,3,3,4.9,62,378.0,120.80000000000001,37879.2,Average
23,69000,1,15.28,1,2,0.1,1910,664.0,1911.2,67088.8,Bad
23,108000,0,14.26,4,3,4.3,630,636.0,681.6,107318.4,Average
24,14400,1,10.99,4,2,1.0,1677,518.0,1689.0,12711.0,Bad
26,26000,0,14.27,4,2,3.0,1185,662.0,1221.0,24779.0,Average
22,38000,0,5.42,4,1,1.5,441,318.0,459.0,37541.0,Average
23,32000,1,10.59,4,1,2.33,151,660.0,178.96,31821.04,Bad
22,28500,1,15.96,4,1,0.1,1048,468.0,1049.2,27450.8,Bad
22,38000,0,9.99,3,3,0.7,928,759.0,936.4,37063.6,Good
24,40000,0,10.0,1,3,0.9,815,305.0,825.8,39174.2,Average
25,38000,0,6.99,1,1,0.8,36,429.0,45.6,37954.4,Average
23,38000,0,12.99,2,3,1.3,20,552.0,35.6,37964.4,Average
24,32000,0,12.68,2,3,1.7,44,739.0,64.4,31935.6,Good
22,38000,0,5.79,1,3,2.0,639,396.0,663.0,37337.0,Average
23,48500,0,8.49,3,3,2.5,270,519.0,300.0,48200.0,Average
24,38000,0,10.0,1,1,1.1,53,703.0,66.2,37933.8,Good
22,26000,0,7.51,2,2,0.7,92,414.0,100.4,25899.6,Average
25,38000,0,5.42,4,3,1.0,507,814.0,519.0,37481.0,Good
24,40000,0,12.23,1,3,5.2,664,737.0,726.4,39273.6,Good
25,44500,0,10.99,1,2,2.4,1615,635.0,1643.8,42856.2,Average
23,38000,0,11.11,3,3,2.5,1477,833.0,1507.0,36493.0,Good
22,45000,0,6.92,1,1,1.0,10,710.0,22.0,44978.0,Good
22,12000,1,9.76,2,2,2.9,521,409.0,555.8,11444.2,Bad
22,12600,1,10.37,3,1,0.2,411,393.0,413.4,12186.6,Bad
22,38000,0,9.25,2,2,0.6,746,464.0,753.2,37246.8,Average
25,32000,1,10.36,4,1,0.2,1485,657.0,1487.4,30512.6,Bad
24,13000,1,9.88,4,2,1.0,1250,489.0,1262.0,11738.0,Bad
22,38000,0,9.99,2,3,1.7,1220,383.0,1240.4,36759.6,Average
25,13000,1,15.65,3,3,0.0,377,452.0,377.0,12623.0,Bad
24,13200,1,15.65,1,2,2.3,1173,595.0,1200.6,11999.4,Bad
24,13200,1,5.79,1,1,2.0,397,775.0,421.0,12779.0,Bad
21,13200,1,6.39,1,2,0.8,518,571.0,527.6,12672.4,Bad
26,14000,1,10.99,3,3,4.5,913,318.0,967.0,13033.0,Bad
22,14400,1,7.29,4,3,5.0,573,497.0,633.0,13767.0,Bad
22,38000,0,6.76,2,1,0.8,488,362.0,497.6,37502.4,Average
24,38000,0,7.14,3,3,0.7,1211,394.0,1219.4,36780.6,Average
23,14400,1,10.74,4,1,4.33,1638,310.0,1689.96,12710.04,Bad
21,38000,0,11.12,2,1,0.5,694,366.0,700.0,37300.0,Average
24,38000,0,13.11,1,2,0.4,47,351.0,51.8,37948.2,Average
22,14400,1,14.61,1,1,2.5,1117,653.0,1147.0,13253.0,Bad
22,14400,1,10.91,2,1,1.0,51,628.0,63.0,14337.0,Bad
25,38000,0,10.62,1,2,0.0,130,649.0,130.0,37870.0,Average
22,15000,1,10.08,4,1,2.0,68,475.0,92.0,14908.0,Bad
26,32000,1,15.33,1,1,1.7,1717,389.0,1737.4,30262.6,Bad
24,15600,1,16.32,2,2,0.2,315,774.0,317.4,15282.6,Bad
22,15708,1,11.12,4,2,1.9,413,632.0,435.8,15272.2,Bad
22,15996,1,13.35,4,1,0.1,38,477.0,39.2,15956.8,Bad
22,16800,1,14.27,2,1,6.33,1371,329.0,1446.96,15353.04,Bad
22,16800,1,10.25,2,3,1.0,25,379.0,37.0,16763.0,Bad
21,17500,1,13.22,1,2,1.8,25,795.0,46.6,17453.4,Bad
24,38000,0,10.99,1,2,1.7,33,848.0,53.4,37946.6,Good
22,18000,1,11.49,3,3,1.0,64,639.0,76.0,17924.0,Bad
24,18000,1,10.99,1,2,0.2,102,677.0,104.4,17895.6,Bad
23,18000,1,10.99,1,1,1.4,1341,604.0,1357.8,16642.2,Bad
24,18000,1,12.87,4,3,6.5,825,818.0,903.0,17097.0,Bad
25,18000,1,13.22,2,3,1.5,45,559.0,63.0,17937.0,Bad
22,18000,1,10.91,4,1,0.8,446,512.0,455.6,17544.4,Bad
23,18720,1,15.62,2,3,2.0,165,396.0,189.0,18531.0,Bad
21,19000,1,14.35,1,1,1.6,1315,740.0,1334.2,17665.8,Bad
25,19200,1,19.03,4,2,2.1,1490,305.0,1515.2,17684.8,Bad
21,38000,0,8.94,4,1,2.0,990,771.0,1014.0,36986.0,Good
24,19200,1,14.35,3,1,2.0,1004,518.0,1028.0,18172.0,Bad
22,38000,0,12.21,3,2,1.2,662,787.0,676.4,37323.6,Good
25,19200,1,10.99,3,2,8.6,1101,633.0,1204.2,17995.8,Bad
22,38000,0,14.42,4,2,2.5,1158,695.0,1188.0,36812.0,Average
22,19200,1,10.25,2,3,0.2,2209,329.0,2211.4,16988.6,Bad
25,19404,1,8.63,1,2,2.1,787,811.0,812.2,18591.8,Bad
22,38000,0,7.37,2,3,0.6,317,780.0,324.2,37675.8,Good
25,38000,0,10.99,1,1,1.1,122,671.0,135.2,37864.8,Average
25,20000,0,7.29,2,1,1.8,148,564.0,169.6,19830.4,Average
23,20000,0,12.23,4,1,0.8,302,687.0,311.6,19688.4,Average
22,20000,0,11.89,3,2,0.5,446,531.0,452.0,19548.0,Average
26,20000,0,13.79,2,1,4.6,1572,360.0,1627.2,18372.8,Average
22,20000,0,9.45,4,1,0.4,219,753.0,223.8,19776.2,Good
26,20004,0,12.18,4,1,5.3,1580,644.0,1643.6,18360.4,Average
23,20400,0,8.94,1,1,1.5,162,522.0,180.0,20220.0,Average
24,21000,0,13.43,3,3,2.3,54,502.0,81.6,20918.4,Average
21,21000,0,11.86,4,1,4.1,50,832.0,99.19999999999999,20900.8,Good
26,21000,0,11.36,1,1,0.4,1348,802.0,1352.8,19647.2,Good
26,38004,0,13.35,4,3,0.3,100,304.0,103.6,37900.4,Average
24,22000,1,11.36,4,1,0.9,77,550.0,87.8,21912.2,Bad
24,22000,0,13.92,1,1,0.4,725,784.0,729.8,21270.2,Good
25,23400,0,12.42,4,2,0.7,67,689.0,75.4,23324.6,Average
25,23920,0,14.35,2,1,0.2,17,512.0,19.4,23900.6,Average
25,24000,0,11.71,4,3,2.0,22,814.0,46.0,23954.0,Good
21,24000,1,14.84,4,1,1.5,1027,818.0,1045.0,22955.0,Bad
23,24000,0,10.99,2,3,4.0,310,444.0,358.0,23642.0,Average
25,38014,0,8.49,4,1,1.0,1338,811.0,1350.0,36664.0,Good
24,24000,0,8.59,1,1,0.2,16,549.0,18.4,23981.6,Average
24,24000,0,12.21,2,2,2.1,169,681.0,194.2,23805.8,Average
26,38100,0,7.9,2,3,7.4,269,632.0,357.8,37742.2,Average
23,24000,0,11.66,3,2,2.1,22,401.0,47.2,23952.8,Average
22,38117,0,11.83,3,1,3.7,57,464.0,101.4,38015.6,Average
25,24000,0,7.75,2,1,1.5,1930,353.0,1948.0,22052.0,Average
23,38160,0,10.38,1,1,1.7,1192,503.0,1212.4,36947.6,Average
24,24996,0,9.45,1,1,5.4,119,349.0,183.8,24812.2,Average
22,25000,0,12.69,4,1,0.3,20,459.0,23.6,24976.4,Average
23,25000,0,11.71,3,3,0.4,525,513.0,529.8,24470.2,Average
22,25000,0,10.36,3,3,0.0,81,761.0,81.0,24919.0,Good
21,25200,0,8.49,2,3,2.5,140,790.0,170.0,25030.0,Good
22,32213,1,13.47,1,1,2.7,415,569.0,447.4,31765.6,Bad
22,25200,0,10.99,3,2,1.5,692,582.0,710.0,24490.0,Average
25,25200,0,10.25,2,2,0.3,1772,698.0,1775.6,23424.4,Average
26,38244,0,9.63,1,1,1.8,44,735.0,65.6,38178.4,Good
22,25440,0,5.42,2,1,2.3,2302,534.0,2329.6,23110.4,Average
24,38268,0,9.88,2,2,1.8,155,790.0,176.6,38091.4,Good
23,26000,0,10.99,3,2,2.7,459,457.0,491.4,25508.6,Average
23,26000,0,6.76,1,2,6.1,24,377.0,97.19999999999999,25902.8,Average
23,26000,1,12.87,4,2,7.8,1540,730.0,1633.6,24366.4,Bad
26,38376,0,7.88,2,1,1.3,53,482.0,68.6,38307.4,Average
26,26400,0,7.9,4,1,2.9,2440,555.0,2474.8,23925.2,Average
24,26400,1,10.99,3,3,0.8,915,354.0,924.6,25475.4,Bad
23,26400,1,14.17,2,1,0.0,1631,549.0,1631.0,24769.0,Bad
24,26400,0,13.72,2,3,1.7,995,645.0,1015.4,25384.6,Average
22,27000,0,5.79,4,2,4.4,28,668.0,80.80000000000001,26919.2,Average
24,27000,0,10.75,1,1,1.3,990,300.0,1005.6,25994.4,Average
23,38400,0,6.62,3,1,0.4,586,664.0,590.8,37809.2,Average
22,27000,0,7.14,1,3,1.3,77,526.0,92.6,26907.4,Average
21,27000,1,15.58,1,2,1.5,28,355.0,46.0,26954.0,Bad
23,27040,0,12.29,4,3,6.0,1572,341.0,1644.0,25396.0,Average
22,27600,0,5.42,1,1,0.9,1730,832.0,1740.8,25859.2,Good
25,38400,0,6.62,4,3,3.4,18,363.0,58.8,38341.2,Average
25,27993,0,12.99,2,2,2.0,735,731.0,759.0,27234.0,Good
23,28000,0,8.9,4,2,3.6,49,761.0,92.2,27907.8,Good
21,28000,0,15.23,2,1,5.5,22,638.0,88.0,27912.0,Average
25,28000,0,6.39,1,3,2.2,1082,651.0,1108.4,26891.6,Average
24,28000,0,10.99,1,3,1.1,305,378.0,318.2,27681.8,Average
23,38400,0,10.99,3,1,0.1,1073,655.0,1074.2,37325.8,Average
25,28008,0,10.0,1,3,0.2,1188,390.0,1190.4,26817.6,Average
24,28704,0,9.63,4,2,3.9,317,740.0,363.8,28340.2,Good
22,38400,0,13.99,1,3,0.3,67,834.0,70.6,38329.4,Good
23,28800,0,5.42,3,1,1.0,1158,375.0,1170.0,27630.0,Average
22,28800,0,13.48,2,2,4.0,32,496.0,80.0,28720.0,Average
26,38400,0,9.99,3,1,0.7,684,722.0,692.4,37707.6,Good
24,29000,0,9.45,2,3,0.7,1146,539.0,1154.4,27845.6,Average
24,38400,0,15.23,1,3,3.8,1042,508.0,1087.6,37312.4,Average
22,38400,0,11.49,4,3,0.7,33,452.0,41.4,38358.6,Average
26,38400,0,11.99,1,1,3.7,42,440.0,86.4,38313.6,Average
21,38400,0,10.99,4,2,2.0,64,750.0,88.0,38312.0,Good
23,29700,0,10.74,3,1,3.0,152,527.0,188.0,29512.0,Average
22,30000,0,7.9,2,2,5.5,22,339.0,88.0,29912.0,Average
24,30000,0,5.99,2,3,1.4,802,556.0,818.8,29181.2,Average
24,30000,0,7.49,1,1,1.7,92,404.0,112.4,29887.6,Average
24,38400,0,10.99,4,1,0.6,1241,691.0,1248.2,37151.8,Average
25,30000,0,16.49,2,3,1.5,2059,300.0,2077.0,27923.0,Average
25,38400,0,13.06,2,3,0.4,38,461.0,42.8,38357.2,Average
25,30000,0,13.49,3,3,0.4,42,555.0,46.8,29953.2,Average
22,30000,0,11.49,3,3,0.9,11,422.0,21.8,29978.2,Average
22,38400,0,5.42,2,1,1.2,496,502.0,510.4,37889.6,Average
23,38400,0,10.0,3,1,0.7,907,321.0,915.4,37484.6,Average
22,30000,0,10.99,3,2,0.7,1853,432.0,1861.4,28138.6,Average
25,38400,0,7.29,2,1,1.7,1598,516.0,1618.4,36781.6,Average
23,38400,0,10.37,4,2,1.0,756,439.0,768.0,37632.0,Average
23,30000,0,10.36,1,1,2.8,868,751.0,901.6,29098.4,Good
23,30000,0,10.36,1,2,3.0,162,341.0,198.0,29802.0,Average
23,38400,0,9.25,3,2,0.2,10,742.0,12.4,38387.6,Good
26,30000,0,10.75,2,3,2.6,19,346.0,50.2,29949.8,Average
22,30000,1,15.21,4,3,3.7,1576,569.0,1620.4,28379.6,Bad
22,38400,0,5.79,2,2,1.2,1435,604.0,1449.4,36950.6,Average
25,38400,0,6.17,2,3,1.8,62,843.0,83.6,38316.4,Good
26,32400,1,10.99,2,1,0.0,64,377.0,64.0,32336.0,Bad
22,30000,0,10.99,4,1,1.4,1283,676.0,1299.8,28700.2,Average
26,38400,0,7.51,3,1,0.8,1923,301.0,1932.6,36467.4,Average
26,30000,1,11.83,1,1,0.0,663,666.0,663.0,29337.0,Bad
25,30000,0,9.76,4,1,1.7,373,373.0,393.4,29606.6,Average
24,30000,0,11.34,3,3,1.1,928,761.0,941.2,29058.8,Good
25,30900,1,12.61,1,1,0.6,66,362.0,73.2,30826.8,Bad
24,38400,0,14.72,1,2,0.4,270,746.0,274.8,38125.2,Good
26,31104,0,9.99,3,3,1.3,107,767.0,122.6,30981.4,Good
24,31200,0,12.42,2,1,0.8,45,539.0,54.6,31145.4,Average
25,38400,0,10.38,2,2,3.1,23,374.0,60.2,38339.8,Average
22,38400,0,14.72,1,3,4.0,132,310.0,180.0,38220.0,Average
22,38400,0,7.14,2,1,0.9,521,502.0,531.8,37868.2,Average
23,31200,0,8.59,3,2,1.8,120,449.0,141.6,31058.4,Average
24,31609,0,13.92,1,1,2.1,65,634.0,90.2,31518.8,Average
26,38400,0,13.98,3,1,1.6,1003,811.0,1022.2,37377.8,Good
21,32400,1,13.61,1,1,0.0,1049,744.0,1049.0,31351.0,Bad
22,32000,0,5.42,2,1,1.0,424,466.0,436.0,31564.0,Average
23,38400,0,7.14,2,3,1.5,1603,331.0,1621.0,36779.0,Average
25,32000,0,11.49,1,2,1.0,1348,507.0,1360.0,30640.0,Average
24,32000,1,17.93,1,3,3.2,63,662.0,101.4,31898.6,Bad
23,32000,0,7.68,1,1,1.2,1135,674.0,1149.4,30850.6,Average
26,32400,0,14.27,4,2,0.6,385,738.0,392.2,32007.8,Good
25,32400,0,10.08,3,2,0.1,44,835.0,45.2,32354.8,Good
24,32500,0,16.29,2,1,1.7,1600,653.0,1620.4,30879.6,Average
23,32535,0,10.99,4,2,0.5,163,514.0,169.0,32366.0,Average
24,38400,0,16.0,2,1,1.8,192,644.0,213.6,38186.4,Average
23,38400,0,13.24,3,2,2.0,1192,686.0,1216.0,37184.0,Average
25,32640,0,12.73,2,2,1.8,1336,350.0,1357.6,31282.4,Average
21,38400,0,10.99,3,3,1.3,44,425.0,59.6,38340.4,Average
23,32993,1,11.71,2,1,1.4,1789,592.0,1805.8,31187.2,Bad
22,38423,0,8.49,3,3,2.0,27,842.0,51.0,38372.0,Good
24,38450,0,7.49,4,1,0.3,2114,435.0,2117.6,36332.4,Average
22,32484,1,7.51,1,2,6.33,1234,383.0,1309.96,31174.04,Bad
23,38492,0,10.99,3,2,0.3,42,587.0,45.6,38446.4,Average
25,38496,0,6.03,1,1,0.8,2034,315.0,2043.6,36452.4,Average
26,32496,1,16.02,1,2,1.9,2087,686.0,2109.8,30386.2,Bad
22,33000,0,7.88,2,1,0.7,81,778.0,89.4,32910.6,Good
23,33000,0,10.96,4,2,1.8,2252,836.0,2273.6,30726.4,Good
26,33227,0,9.88,2,1,0.1,1161,703.0,1162.2,32064.8,Good
21,38500,0,7.51,1,2,4.1,860,743.0,909.2,37590.8,Good
23,34000,0,12.69,1,3,6.3,170,506.0,245.6,33754.4,Average
24,38500,0,10.99,4,2,2.1,1220,450.0,1245.2,37254.8,Average
23,38500,0,10.99,2,3,1.7,129,371.0,149.4,38350.6,Average
25,34200,0,10.99,4,2,1.0,688,704.0,700.0,33500.0,Good
23,34500,0,11.49,1,1,2.6,995,795.0,1026.2,33473.8,Good
22,38628,0,9.99,2,3,3.4,1482,698.0,1522.8,37105.2,Average
22,34800,0,10.74,1,3,2.9,17,400.0,51.8,34748.2,Average
22,32644,1,16.45,2,3,1.7,1497,633.0,1517.4,31126.6,Bad
20,32652,1,14.61,1,2,0.7,17,602.0,25.4,32626.6,Bad
23,38667,0,11.91,4,3,1.0,467,520.0,479.0,38188.0,Average
25,35000,0,16.29,3,3,1.1,38,565.0,51.2,34948.8,Average
25,29000,1,14.54,4,2,2.9,58,665.0,92.8,28907.2,Bad
21,29000,1,14.83,4,1,0.4,1307,665.0,1311.8,27688.2,Bad
25,35000,0,7.51,1,1,1.6,126,411.0,145.2,34854.8,Average
25,38880,0,7.51,4,2,1.5,1923,459.0,1941.0,36939.0,Average
22,29000,1,15.33,2,2,0.3,100,511.0,103.6,28896.4,Bad
24,29000,1,9.96,1,2,0.9,30,786.0,40.8,28959.2,Bad
26,38904,0,12.21,4,2,2.9,33,539.0,67.8,38836.2,Average
25,35500,0,10.99,4,3,4.1,266,649.0,315.2,35184.8,Average
24,39000,0,10.99,2,3,2.5,20,386.0,50.0,38950.0,Average
26,30000,1,14.27,3,2,1.6,15,664.0,34.2,29965.8,Bad
22,36000,0,5.42,3,3,2.3,914,464.0,941.6,35058.4,Average
22,36000,0,10.99,2,3,1.3,18,737.0,33.6,35966.4,Good
22,36000,0,5.42,4,1,0.1,1991,552.0,1992.2,34007.8,Average
25,36000,0,13.61,1,1,0.3,1293,633.0,1296.6,34703.4,Average
22,30000,1,14.96,3,1,2.1,96,457.0,121.2,29878.8,Bad
24,36000,0,7.4,2,1,1.7,1139,437.0,1159.4,34840.6,Average
